category,city,location,type_transaction,rooms,post_month,post_year,price
1,0,51,0,4,8,2025,3200
0,0,25,0,3,8,2025,1350
0,0,25,0,2,8,2025,1200
0,0,56,0,4,8,2025,1300
0,0,51,0,3,8,2025,3200
0,0,51,0,3,8,2025,2000
0,0,56,0,3,8,2025,900
0,0,59,0,2,8,2025,1100
0,0,56,0,1,8,2025,750
0,0,56,0,3,8,2025,1300
0,0,59,0,2,8,2025,1700
0,0,59,0,5,8,2025,3500
0,0,59,0,4,8,2025,2000
0,0,42,0,1,8,2025,550
0,0,59,0,4,8,2025,2200
3,0,25,1,3,8,2025,350000
0,0,59,0,2,8,2025,500
0,0,25,0,3,8,2025,1100
0,0,25,0,2,8,2025,900
0,0,59,0,1,8,2025,630
0,0,25,0,4,8,2025,1200
3,0,51,1,2,8,2025,232000
3,0,51,1,3,8,2025,443000
0,0,59,0,3,8,2025,1350
0,0,59,0,2,8,2025,1000
0,0,59,0,3,8,2025,900
0,0,2,0,3,8,2025,1650
1,0,25,0,4,8,2025,1500
0,0,59,0,1,8,2025,1000
0,0,59,0,3,8,2025,1280
0,0,56,0,3,8,2025,1200
0,0,59,0,3,8,2025,1350
0,0,51,0,2,8,2025,1300
3,0,51,1,4,8,2025,590000
0,0,56,0,1,8,2025,700
0,0,51,0,3,8,2025,1750
0,0,2,0,2,8,2025,850
0,0,56,0,3,8,2025,1350
0,0,56,0,1,8,2025,700
0,0,56,0,6,8,2025,3000
0,0,56,0,2,8,2025,800
0,0,42,0,1,8,2025,550
0,0,56,0,3,8,2025,900
0,0,59,0,4,8,2025,1500
0,0,56,0,2,8,2025,950
0,0,42,0,1,8,2025,550
0,0,42,0,4,8,2025,1500
0,0,59,0,3,8,2025,900
0,0,56,0,4,8,2025,1200
0,0,56,0,4,8,2025,1500
0,0,59,0,4,8,2025,1200
0,0,56,0,1,8,2025,800
0,0,59,0,2,8,2025,900
0,0,56,0,2,8,2025,700
0,0,59,0,2,8,2025,950
0,0,59,0,4,8,2025,1500
0,0,56,0,2,8,2025,800
0,0,56,0,1,8,2025,800
0,0,56,0,3,8,2025,1250
0,0,56,0,2,8,2025,950
0,0,59,0,3,8,2025,1600
1,0,51,0,7,8,2025,4000
0,0,59,0,4,8,2025,900
0,0,59,0,3,8,2025,950
0,0,56,0,3,8,2025,850
0,0,59,0,3,8,2025,1400
0,0,51,0,2,8,2025,1150
4,0,30,1,4,8,2025,440000
0,0,59,0,4,8,2025,1300
0,0,59,0,2,8,2025,850
3,0,59,1,3,8,2025,400
0,0,56,0,4,8,2025,1600
0,0,56,0,2,8,2025,1500
0,0,56,0,3,8,2025,1100
0,0,56,0,2,8,2025,650
0,0,56,0,3,8,2025,1300
0,0,51,0,2,8,2025,1550
0,0,56,0,2,8,2025,1000
0,0,51,0,3,8,2025,1900
0,0,25,0,3,7,2025,1400
0,0,59,0,1,7,2025,450
0,0,56,0,1,7,2025,650
0,0,59,0,4,7,2025,1100
3,0,51,1,4,7,2025,460000
3,0,8,1,3,7,2025,95000
4,0,51,1,3,7,2025,340000
0,0,56,0,3,7,2025,950
0,0,56,0,2,7,2025,650
0,0,59,0,3,7,2025,1100
0,0,56,0,1,7,2025,650
0,0,25,0,3,7,2025,1400
1,0,51,0,3,7,2025,2200
0,0,42,0,2,7,2025,750
0,0,56,0,3,7,2025,1700
0,0,2,0,3,7,2025,800
0,0,56,0,3,7,2025,2500
0,0,25,0,1,7,2025,600
0,0,51,0,2,7,2025,1200
0,0,56,0,4,7,2025,1075
0,0,51,0,3,7,2025,2800
0,0,51,0,3,7,2025,1600
0,0,25,0,3,7,2025,1400
0,0,56,0,4,7,2025,1100
0,0,42,0,3,7,2025,1200
3,0,25,1,4,7,2025,2500
0,0,59,0,3,7,2025,1600
0,0,59,0,2,7,2025,1000
0,0,59,0,4,7,2025,1500
0,0,25,0,3,7,2025,1500
0,0,59,0,4,7,2025,2300
0,0,56,0,3,7,2025,800
0,0,51,0,2,7,2025,1950
1,0,51,0,3,7,2025,4000
0,0,25,0,4,7,2025,1200
1,0,2,0,2,7,2025,900
0,0,2,0,3,7,2025,1200
0,0,59,0,2,7,2025,1400
0,0,25,0,3,7,2025,950
0,0,25,0,4,7,2025,2500
0,0,25,0,1,7,2025,850
0,0,56,0,3,7,2025,1300
3,0,25,1,2,7,2025,1200
0,0,42,0,3,7,2025,1200
0,0,42,0,4,7,2025,1300
0,0,59,0,3,7,2025,1600
0,0,51,0,4,7,2025,1950
0,0,25,0,4,7,2025,2500
0,0,56,0,3,7,2025,1350
0,0,56,0,3,7,2025,850
0,0,56,0,2,7,2025,600
0,0,42,0,3,7,2025,1200
0,0,59,0,3,7,2025,1600
0,0,25,0,4,7,2025,2500
0,0,42,0,4,7,2025,1300
3,0,59,1,2,7,2025,250000
0,0,59,0,4,7,2025,1900
0,0,59,0,3,7,2025,1300
0,0,59,0,1,7,2025,700
1,0,51,0,4,7,2025,4500
0,0,2,0,3,7,2025,750
0,0,25,0,3,7,2025,1500
0,0,25,0,3,7,2025,1400
1,0,25,0,5,7,2025,1700
0,0,42,0,2,7,2025,1100
0,0,25,0,2,7,2025,1200
0,0,25,0,1,7,2025,850
0,0,51,0,2,7,2025,1100
0,0,51,0,3,7,2025,1300
0,0,25,0,2,7,2025,850
0,0,56,0,3,7,2025,850
0,0,56,0,3,7,2025,850
0,0,25,0,2,7,2025,1100
1,0,56,0,3,7,2025,850
0,0,25,0,3,7,2025,1500
0,0,56,0,4,7,2025,1150
0,0,25,0,3,7,2025,1100
3,0,51,1,4,7,2025,450000
0,0,25,0,3,7,2025,1300
0,0,42,0,2,7,2025,850
1,0,56,0,5,7,2025,2500
1,0,59,0,6,7,2025,6500
3,0,8,1,3,7,2025,120000
0,0,51,0,3,7,2025,2500
0,0,42,0,3,7,2025,900
0,0,59,0,3,7,2025,1400
1,0,25,0,4,7,2025,1250
0,0,51,0,3,7,2025,1500
0,0,25,0,4,7,2025,1300
0,0,25,0,2,7,2025,900
0,0,42,0,4,7,2025,1350
0,0,25,0,2,7,2025,1100
0,0,51,0,4,7,2025,2000
1,0,59,0,4,7,2025,1400
0,0,51,0,2,7,2025,1800
0,0,25,0,3,7,2025,1250
0,0,25,0,3,7,2025,1300
0,0,2,0,2,7,2025,600
0,0,56,0,2,7,2025,650
0,0,56,0,4,7,2025,1700
0,0,56,0,2,7,2025,1200
0,0,59,0,4,7,2025,2200
0,0,59,0,2,7,2025,1100
0,0,25,0,3,7,2025,1500
0,0,42,0,2,7,2025,1100
0,0,25,0,3,7,2025,1400
0,0,59,0,2,7,2025,1100
0,0,59,0,2,7,2025,1100
0,0,59,0,3,7,2025,1450
0,0,59,0,4,7,2025,2500
0,0,59,0,2,7,2025,1050
0,0,59,0,2,7,2025,1100
0,0,59,0,2,7,2025,1000
3,0,59,1,3,7,2025,360000
0,0,56,0,4,7,2025,1500
0,0,56,0,3,7,2025,1350
0,0,51,0,2,7,2025,1100
3,0,51,1,1,7,2025,145000
0,0,25,0,2,7,2025,1100
0,0,25,0,4,7,2025,1650
0,0,51,0,3,7,2025,1500
0,0,25,0,4,7,2025,1900
1,0,51,0,5,7,2025,2500
0,0,51,0,2,7,2025,950
0,0,51,0,5,7,2025,2000
0,0,42,0,2,7,2025,1100
0,0,51,0,2,7,2025,1300
0,0,59,0,2,7,2025,1150
0,0,59,0,2,7,2025,1100
0,0,51,0,4,6,2025,1800
0,0,51,0,3,6,2025,1500
1,0,56,0,5,6,2025,2700
0,0,42,0,3,6,2025,1500
0,0,59,0,3,6,2025,1350
0,0,51,0,2,6,2025,1450
0,0,51,0,2,6,2025,1100
1,0,59,0,3,6,2025,1100
0,0,56,0,2,6,2025,620
3,0,51,1,2,6,2025,365000
0,0,51,0,2,6,2025,1100
0,0,25,0,2,6,2025,1280
0,0,25,0,2,6,2025,900
0,0,25,0,4,6,2025,1750
0,0,2,0,2,6,2025,900
0,0,59,0,4,6,2025,1100
0,0,51,0,2,6,2025,1100
0,0,56,0,2,6,2025,620
0,0,51,0,4,6,2025,1800
0,0,59,0,3,6,2025,900
0,0,51,0,3,6,2025,1450
0,0,2,0,3,6,2025,780
0,0,56,0,2,6,2025,900
0,0,56,0,1,6,2025,700
0,0,56,0,3,6,2025,1300
0,0,2,0,1,6,2025,720
0,0,56,0,3,6,2025,900
0,0,51,0,4,6,2025,1800
1,0,25,0,4,6,2025,1250
0,0,51,0,2,6,2025,1100
0,0,59,0,3,6,2025,1000
1,0,51,0,3,6,2025,1850
0,0,59,0,4,6,2025,1500
1,0,56,0,5,6,2025,2700
0,0,59,0,4,6,2025,1300
0,0,2,0,4,6,2025,850
1,0,59,0,6,6,2025,6500
0,0,56,0,2,6,2025,900
3,0,42,1,4,6,2025,358000
0,0,56,0,2,6,2025,900
0,0,56,0,3,6,2025,850
0,0,59,0,4,6,2025,1400
0,0,56,0,3,6,2025,950
1,0,56,0,5,6,2025,2700
0,0,59,0,4,6,2025,2500
0,0,59,0,4,6,2025,1500
0,0,56,0,1,6,2025,650
0,0,56,0,2,6,2025,650
0,0,2,0,4,6,2025,850
0,0,59,0,3,6,2025,900
0,0,59,0,3,6,2025,1400
0,0,56,0,2,6,2025,900
0,0,56,0,2,6,2025,900
0,0,56,0,3,6,2025,850
1,0,56,0,6,6,2025,3800
0,0,51,0,4,6,2025,2000
1,0,51,0,5,6,2025,3000
0,0,51,0,3,6,2025,1500
3,0,8,1,4,6,2025,90000
0,0,51,0,2,6,2025,1150
3,0,30,1,4,6,2025,365000
1,0,51,0,6,6,2025,3500
0,0,51,0,4,6,2025,1800
0,0,25,0,4,6,2025,1300
0,0,56,0,3,6,2025,1300
0,0,59,0,3,6,2025,1450
0,0,51,0,3,6,2025,1650
0,0,56,0,3,6,2025,750
0,0,56,0,2,6,2025,1000
1,0,51,0,5,6,2025,3200
3,0,51,1,4,6,2025,630000
0,0,56,0,4,6,2025,1000
0,0,59,0,1,6,2025,600
0,0,2,0,2,6,2025,1050
0,0,59,0,4,6,2025,900
0,0,25,0,2,6,2025,750
0,0,56,0,3,6,2025,1250
0,0,56,0,2,6,2025,650
0,0,51,0,4,6,2025,1750
0,0,56,0,2,6,2025,700
0,0,59,0,2,6,2025,1800
0,0,59,0,5,6,2025,1700
0,0,59,0,3,5,2025,1800
0,0,59,0,1,5,2025,700
0,0,25,0,3,5,2025,950
0,0,51,0,3,5,2025,1000
0,0,56,0,2,5,2025,800
3,0,42,1,4,5,2025,420000
3,0,59,1,4,5,2025,340000
0,0,56,0,2,5,2025,700
0,0,70,0,3,5,2025,540
0,0,25,0,4,5,2025,1200
0,0,51,0,2,5,2025,1450
0,0,56,0,1,5,2025,700
0,0,59,0,3,5,2025,920
0,0,25,0,1,5,2025,1150
0,0,25,0,2,5,2025,1450
0,0,51,0,3,5,2025,1250
0,0,59,0,2,5,2025,600
0,0,56,0,2,5,2025,800
4,0,60,1,1,5,2025,320000
0,0,56,0,2,5,2025,1050
0,0,59,0,3,5,2025,800
0,0,56,0,4,5,2025,1300
3,0,51,1,4,5,2025,490000
0,0,2,0,3,5,2025,800
0,0,56,0,2,5,2025,1050
0,0,59,0,3,5,2025,1200
0,0,56,0,4,5,2025,1200
0,0,59,0,3,5,2025,1000
0,0,56,0,1,5,2025,650
0,0,56,0,3,5,2025,800
0,0,25,0,4,5,2025,1600
0,0,51,0,3,5,2025,1700
0,0,59,0,2,5,2025,1300
0,0,56,0,5,5,2025,1600
0,0,56,0,2,5,2025,1700
0,0,59,0,1,5,2025,650
0,0,59,0,3,5,2025,1000
0,0,51,0,3,5,2025,1350
0,0,51,0,2,5,2025,1300
0,0,51,0,2,5,2025,1000
3,0,25,1,3,5,2025,210000000
0,0,25,0,2,5,2025,1150
1,0,59,0,4,5,2025,1300
0,0,51,0,3,5,2025,1800
1,0,59,0,5,5,2025,0
0,0,25,0,2,5,2025,850
4,0,51,1,4,5,2025,820000
0,0,25,0,3,5,2025,1200
0,0,59,0,3,5,2025,750
0,0,56,0,1,5,2025,600
4,0,56,1,4,5,2025,1500
0,0,2,0,3,5,2025,1400
4,0,25,1,3,5,2025,180000000
0,0,59,0,4,5,2025,1200
1,0,51,0,4,5,2025,5000
0,0,51,0,3,5,2025,1300
0,0,51,0,2,5,2025,950
3,0,42,1,3,5,2025,340000
3,0,8,1,4,5,2025,90000
3,0,30,1,4,5,2025,365000
1,0,51,0,5,5,2025,3000
1,0,2,0,4,5,2025,1800
0,0,51,0,2,5,2025,1000
3,0,59,1,4,5,2025,375000
0,0,42,0,3,5,2025,325000
4,0,56,0,4,5,2025,1500
1,0,51,0,4,5,2025,4800
3,0,51,1,4,5,2025,475000
0,0,59,0,2,5,2025,1100
0,0,59,0,2,5,2025,1200
4,0,51,1,4,5,2025,920000
0,0,51,0,4,5,2025,950
0,0,51,0,5,5,2025,3800
3,0,51,1,4,5,2025,850000
1,0,51,0,5,5,2025,4000
1,0,2,0,4,5,2025,1000
0,0,51,0,2,5,2025,1250
0,0,25,0,2,5,2025,950
0,0,25,0,1,5,2025,600
1,0,59,0,3,5,2025,1150
0,0,56,0,2,5,2025,1000
0,0,2,0,2,5,2025,1250
3,0,51,1,2,5,2025,320000
3,0,51,1,2,5,2025,260000
1,0,56,0,6,5,2025,2100
1,0,51,0,3,5,2025,2000
4,0,51,1,4,5,2025,1650000
1,0,51,0,4,5,2025,5000
0,0,59,0,1,5,2025,850
0,0,56,0,2,5,2025,1050
0,0,59,0,4,5,2025,650
0,0,2,0,4,5,2025,1400
0,0,59,0,1,5,2025,650
0,0,2,0,3,5,2025,1200
1,0,59,0,1,5,2025,800
1,0,51,0,6,5,2025,5500
1,0,25,0,1,5,2025,3200
0,0,51,0,3,5,2025,1300
0,0,51,0,4,5,2025,1800
0,0,2,0,3,5,2025,1200
0,0,59,0,4,5,2025,1700
0,0,56,0,2,5,2025,1150
0,0,59,0,3,5,2025,1300
0,0,59,0,2,5,2025,950
0,0,51,0,3,5,2025,1900
1,0,25,0,4,5,2025,1350
1,0,42,0,4,5,2025,1400
0,0,51,0,3,5,2025,1500
0,0,51,0,3,4,2025,1500
0,0,59,0,4,4,2025,1300
0,0,51,0,4,4,2025,1700
1,0,51,0,4,4,2025,675000
1,0,51,0,6,4,2025,5800
4,0,51,1,6,4,2025,1100000
0,0,42,0,2,4,2025,750
3,0,8,1,3,4,2025,128000
3,0,51,1,4,4,2025,398000
0,0,56,0,5,4,2025,1900
1,0,51,0,5,4,2025,3800
4,0,51,1,4,4,2025,680000
0,0,51,0,2,4,2025,1100
3,0,51,1,3,4,2025,360000
3,0,8,1,3,4,2025,128000
0,0,51,0,2,4,2025,1400
0,0,51,0,1,4,2025,800
3,0,51,1,2,4,2025,0
0,0,42,0,4,4,2025,1300
0,0,51,0,2,4,2025,1300
0,0,51,0,4,4,2025,1800
0,0,51,0,2,4,2025,1100
4,0,51,1,5,4,2025,890000
3,0,51,1,3,4,2025,288000
1,0,51,0,4,4,2025,1200
0,0,51,0,2,4,2025,850
3,0,51,1,4,4,2025,371000
0,0,51,0,2,4,2025,1250
0,0,51,0,2,4,2025,1150
3,0,51,1,3,4,2025,285000
0,0,51,0,3,4,2025,1600
0,0,25,0,2,4,2025,1250
0,0,59,0,2,4,2025,1250
3,0,51,1,2,4,2025,198000
3,0,14,1,4,4,2025,550000
0,0,25,0,3,4,2025,1350
0,0,51,0,2,4,2025,1100
0,0,51,0,2,4,2025,1250
0,0,51,0,3,4,2025,1000
0,0,51,0,3,4,2025,1500
0,0,42,0,3,4,2025,900
1,0,30,0,4,4,2025,900
1,0,51,0,4,4,2025,1250
4,0,14,1,4,4,2025,680000
3,0,14,1,2,4,2025,250000
0,0,51,0,3,4,2025,1650
4,0,51,1,5,4,2025,850000
0,0,51,0,2,4,2025,1150
0,0,51,0,3,4,2025,1250
1,0,51,0,5,4,2025,2200
0,0,51,0,3,4,2025,1700
0,0,51,0,4,4,2025,1700
1,0,51,0,5,4,2025,4600
3,0,2,1,4,3,2025,350000
1,0,51,0,5,3,2025,3300
3,0,51,1,2,3,2025,260000
0,0,51,0,4,3,2025,1800
4,0,70,1,4,3,2025,270000
0,0,56,0,3,3,2025,990
0,0,51,0,2,3,2025,1050
4,0,51,1,4,3,2025,680000
3,0,14,1,2,3,2025,250000
3,0,51,1,4,3,2025,398000
3,0,51,1,4,3,2025,370000
3,0,51,1,4,3,2025,550000
3,0,51,1,3,3,2025,128000
3,0,70,1,4,3,2025,295000
0,0,51,0,4,3,2025,1800
3,0,2,1,3,3,2025,148000
3,0,8,1,3,3,2025,128000
1,0,51,0,4,3,2025,1900
3,0,51,1,4,3,2025,550000
0,0,42,0,5,3,2025,2000
3,0,51,1,5,3,2025,780000
3,0,51,1,4,3,2025,550000
4,0,51,1,5,3,2025,1200000
0,0,51,0,2,3,2025,1050
0,0,51,0,3,3,2025,1450
1,0,25,0,3,3,2025,1200
3,0,25,1,4,3,2025,325000
0,0,25,0,2,3,2025,1550
0,0,51,0,3,3,2025,850
0,0,51,0,5,3,2025,3800
1,0,51,0,5,3,2025,4000
0,0,51,0,6,3,2025,3500
3,0,14,1,4,3,2025,550000
3,0,51,1,4,3,2025,398000
0,0,51,0,3,3,2025,1200
0,0,51,0,3,3,2025,1200
0,0,42,0,3,3,2025,900
0,0,60,0,2,3,2025,850
0,0,51,0,3,3,2025,1550
0,0,25,0,2,3,2025,750
1,0,51,0,5,3,2025,4000
1,0,51,0,5,2,2025,1800
0,0,51,0,5,2,2025,4000
0,0,51,0,5,2,2025,5000
0,0,51,0,4,2,2025,1600
1,0,51,0,5,2,2025,1700
3,0,51,1,3,2,2025,310000
3,0,51,1,3,2,2025,340000
0,0,51,0,3,2,2025,1350
0,0,51,0,3,2,2025,1350
0,0,51,0,2,2,2025,1050
0,0,51,0,3,2,2025,3
0,0,51,0,3,2,2025,1000
0,0,51,0,3,2,2025,1200
1,0,51,0,4,2,2025,3800
0,0,30,0,4,2,2025,900
1,0,51,0,5,2,2025,7000
1,0,51,0,3,2,2025,2500
0,0,51,0,4,2,2025,1650
4,0,51,1,6,2,2025,1600000
3,0,51,1,4,2,2025,240000
0,0,59,0,2,2,2025,1350
0,0,25,0,2,2,2025,1000
1,0,42,0,6,2,2025,4000
0,0,42,0,2,2,2025,1150
0,0,59,0,2,2,2025,950
0,0,2,0,4,2,2025,1300
0,0,42,0,3,2,2025,1400
0,0,59,0,2,2,2025,1000
0,0,42,0,3,2,2025,1300
0,0,42,0,2,2,2025,800
0,0,25,0,4,2,2025,3000
0,0,70,0,3,2,2025,700
1,0,51,0,5,2,2025,4500
0,0,51,0,4,2,2025,1900
0,0,59,0,3,2,2025,1200
0,0,30,0,3,2,2025,1100
1,0,51,0,5,2,2025,7500
0,0,25,0,4,2,2025,900
1,0,59,0,2,2,2025,650
0,0,25,0,4,2,2025,900
0,0,25,0,4,2,2025,900
0,0,25,0,4,2,2025,900
3,0,59,1,4,1,2025,420000
3,0,8,1,3,1,2025,128000
3,0,14,1,4,1,2025,550000
1,0,30,0,5,1,2025,1100
0,0,51,0,4,1,2025,1300
0,0,51,0,3,1,2025,1900
0,0,51,0,2,1,2025,1300
0,0,51,0,4,1,2025,2200
0,0,51,0,3,1,2025,1400
0,0,42,0,4,1,2025,1300
0,0,42,0,4,1,2025,1300
0,0,51,0,4,1,2025,1450
1,0,51,0,3,1,2025,2500
0,0,51,0,3,1,2025,1400
4,0,51,1,9,1,2025,1750000
0,0,42,0,2,1,2025,800
0,0,59,0,3,1,2025,2200
4,0,51,1,6,1,2025,1550000
0,0,51,0,3,1,2025,375000
0,0,30,0,3,1,2025,1200
1,0,59,0,4,1,2025,2300
0,0,56,0,2,1,2025,1050
0,0,25,0,3,1,2025,1300
0,0,25,0,2,1,2025,1100
1,0,56,0,6,1,2025,3000
1,0,59,0,2,1,2025,900
1,0,59,0,4,1,2025,1100
3,0,8,1,3,1,2025,128000
3,0,14,1,4,1,2025,550000
3,0,51,1,4,1,2025,370000
1,0,51,0,6,1,2025,3500
3,0,51,1,3,12,2025,376000
3,10,82,1,3,3,2026,160000
0,10,80,0,3,3,2026,980
3,10,72,1,4,3,2026,450000
3,10,72,1,2,3,2026,260000
3,10,35,1,2,3,2026,298000
3,10,1,1,1,3,2026,145000
0,10,80,0,2,3,2026,750
4,10,80,1,3,3,2026,246000
3,10,80,1,4,3,2026,366000
3,10,35,1,3,3,2026,174000
3,10,35,1,3,3,2026,165000
3,10,72,1,3,3,2026,248000
3,10,82,1,3,3,2026,271000
0,10,81,0,2,3,2026,900
3,10,1,1,2,3,2026,280000
3,10,80,1,2,3,2026,260000
3,10,45,1,2,3,2026,293000
3,10,1,1,3,3,2026,290000
3,10,82,1,2,3,2026,105000
3,10,1,1,3,3,2026,170000
3,10,35,1,4,3,2026,420000
3,10,72,1,4,3,2026,365000
3,10,80,1,3,3,2026,269000
0,10,72,0,2,3,2026,1100
3,10,72,1,2,3,2026,177000
3,10,82,1,5,3,2026,350000
3,10,82,1,3,3,2026,174000
3,10,82,1,3,3,2026,200000
3,10,35,1,4,3,2026,193000
3,10,45,1,4,3,2026,399000
3,10,72,1,3,3,2026,350000
0,10,35,0,3,3,2026,1500
3,10,80,1,3,3,2026,65000
3,10,1,1,3,3,2026,330000
0,10,72,0,3,3,2026,1250
3,10,80,1,3,3,2026,330000
3,10,80,1,3,3,2026,320000
3,10,1,1,3,2,2026,170000
3,10,72,1,4,2,2026,348000
3,10,72,1,4,2,2026,349000
3,10,80,1,3,2,2026,200000
3,10,35,1,4,2,2026,190000
0,10,35,0,4,2,2026,1450
0,10,35,0,4,2,2026,2700
0,10,35,0,3,2,2026,1800
0,10,35,0,3,2,2026,1200
3,10,35,1,4,2,2026,193000
3,10,1,1,4,2,2026,330000
3,10,1,1,4,2,2026,415000
1,10,72,0,3,2,2026,310000
3,10,72,1,3,2,2026,280000
3,10,82,1,2,2,2026,140000
0,10,72,0,3,2,2026,1050
3,10,35,1,2,2,2026,250000
3,10,1,1,4,2,2026,333000
3,10,1,1,3,2,2026,300000
3,10,1,1,3,2,2026,3
3,10,72,1,4,2,2026,340000
3,10,35,1,4,2,2026,420000
3,10,80,1,4,2,2026,850000
3,10,80,1,4,2,2026,366000
3,10,1,1,4,2,2026,415
3,10,72,1,2,2,2026,240000
3,10,72,1,2,2,2026,177000
0,10,82,0,3,2,2026,800
0,10,80,0,4,2,2026,900
3,10,72,1,3,2,2026,320000
3,10,80,1,3,2,2026,270000
0,10,72,0,3,2,2026,1250
0,10,35,0,4,2,2026,1700
3,10,45,1,4,2,2026,380000
3,10,80,1,3,2,2026,178000
3,10,80,1,2,2,2026,185000
0,10,72,0,4,2,2026,2300
3,10,72,1,3,2,2026,295000
2,10,1,0,4,2,2026,150
2,10,1,0,2,2,2026,100
3,10,45,1,4,2,2026,379000
3,10,80,1,3,2,2026,178000
3,10,80,1,2,2,2026,185000
3,10,80,1,4,2,2026,245000
3,10,35,1,2,2,2026,155000
3,10,80,1,3,2,2026,355000
3,10,81,1,3,2,2026,174000
3,10,81,1,5,2,2026,700000
3,10,80,1,3,2,2026,248000
3,10,72,1,3,2,2026,320000
0,10,80,0,2,2,2026,1250
3,10,72,1,3,2,2026,320000
3,10,80,1,4,2,2026,245000
3,10,35,1,3,2,2026,275000
0,10,1,0,3,2,2026,370
3,10,1,1,2,2,2026,430000
0,10,80,0,3,2,2026,1350
0,10,80,0,3,2,2026,900
3,10,1,1,3,1,2026,240000
3,10,1,1,4,1,2026,430000
3,10,1,1,3,1,2026,200000
3,10,35,1,4,1,2026,300000
3,10,80,1,4,1,2026,890000
3,10,80,1,4,1,2026,590000
3,10,1,1,1,1,2026,145000
3,10,1,1,4,1,2026,280000
3,10,1,1,2,1,2026,138000
3,10,82,1,3,1,2026,249000
3,10,1,1,3,1,2026,320000
3,10,1,1,4,1,2026,460000
3,10,45,1,4,1,2026,400000
3,10,1,1,4,1,2026,1500000
3,10,35,1,4,1,2026,549000
0,10,1,0,2,1,2026,900
3,10,72,1,1,1,2026,450000
3,10,72,1,3,1,2026,300000
0,10,72,0,3,1,2026,1200
3,10,1,1,4,1,2026,270000
3,10,1,1,1,1,2026,137000
3,10,80,1,4,1,2026,194000
3,10,45,1,4,1,2026,610000
3,10,1,1,3,1,2026,440000
3,10,1,1,4,1,2026,610000
3,10,40,1,3,1,2026,280000
3,10,40,1,3,1,2026,370000
3,10,80,1,2,1,2026,280000
4,10,82,1,5,1,2026,350000
3,10,45,1,2,1,2026,298000
0,10,80,0,3,1,2026,850
3,10,72,1,3,1,2026,154000
0,10,72,0,3,1,2026,1000
0,10,72,0,4,1,2026,1200
3,10,80,1,4,1,2026,11
3,10,35,1,3,1,2026,300000
3,10,1,1,3,1,2026,260000
3,10,1,1,2,1,2026,150000
3,10,82,1,3,1,2026,174000
3,10,1,1,3,1,2026,170000
3,10,45,1,4,1,2026,538000
3,10,80,1,4,1,2026,850000
3,10,72,1,3,1,2026,310000
3,10,80,1,3,1,2026,270000
3,10,72,1,3,1,2026,350000
3,10,1,1,3,1,2026,250000
3,10,82,1,3,1,2026,230000
3,10,35,1,2,1,2026,150000
3,10,72,1,4,1,2026,348000
3,10,45,1,4,1,2026,399000
3,10,1,1,3,1,2026,0
3,10,45,1,4,1,2026,399000
3,10,45,1,4,1,2026,538000
3,10,80,1,3,1,2026,65000
3,10,45,1,2,1,2026,298000
3,10,80,1,3,1,2026,270000
3,10,82,1,3,1,2026,230000
3,10,82,1,3,12,2025,174000
4,10,82,1,5,12,2025,350000
3,10,82,1,3,12,2025,249000
3,10,72,1,3,12,2025,460000
3,10,80,1,3,12,2025,80000
0,10,80,0,4,12,2025,1700
3,10,80,1,2,12,2025,335000
3,10,45,1,4,12,2025,399000
3,10,82,1,3,12,2025,271000
3,10,40,1,1,12,2025,145000
3,10,45,1,4,12,2025,538000
4,10,80,1,5,12,2025,880000
3,10,80,1,4,12,2025,366000
0,10,81,0,3,12,2025,1800
3,10,35,1,3,12,2025,11
3,10,45,1,2,12,2025,298000
3,10,1,1,3,12,2025,0
3,10,80,1,3,12,2025,270000
3,10,82,1,3,12,2025,249000
3,10,82,1,3,12,2025,174000
3,10,80,1,3,12,2025,65000
4,10,82,1,5,12,2025,350000
3,10,40,1,1,12,2025,145000
3,10,80,1,4,12,2025,500000
3,10,1,1,1,12,2025,0
3,10,45,1,4,12,2025,538000
0,10,80,0,3,12,2025,325000
3,10,1,1,3,12,2025,0
3,10,40,1,4,12,2025,379000
0,10,80,0,2,12,2025,950
4,10,72,1,5,12,2025,530000
3,10,72,1,3,12,2025,460000
3,10,45,1,4,12,2025,399000
3,10,1,1,4,12,2025,399000
3,10,80,1,3,12,2025,499000
3,10,82,1,3,12,2025,249000
3,10,45,1,4,12,2025,399000
3,10,45,1,4,12,2025,538000
3,10,80,1,3,12,2025,270000
3,10,80,1,4,12,2025,335000
3,10,45,1,4,12,2025,399000
3,10,45,1,2,12,2025,298000
3,10,80,1,4,12,2025,366000
3,10,45,1,4,12,2025,399000
4,10,82,1,5,12,2025,350000
3,10,72,1,4,12,2025,425000
3,10,82,1,3,12,2025,249000
3,10,80,1,3,12,2025,270000
4,10,35,1,2,12,2025,155000
3,10,82,1,3,12,2025,174000
3,10,45,1,4,12,2025,538000
3,10,80,1,3,12,2025,360000
3,10,40,1,1,12,2025,145000
3,10,1,1,3,12,2025,185000
3,10,45,1,4,12,2025,399000
3,10,82,1,3,12,2025,249000
3,10,82,1,3,12,2025,174000
4,10,82,1,5,12,2025,350000
3,10,45,1,2,12,2025,190000
3,10,1,1,3,12,2025,260000
3,10,1,1,3,12,2025,250000
1,10,35,0,3,12,2025,1550
3,10,45,1,4,12,2025,538000
3,10,82,1,3,12,2025,271000
0,10,72,0,3,12,2025,1200
3,10,72,1,4,12,2025,425000
